DATE,FACILITYID,FACILITYLOCATION,PRODUCTIONVOLUME,STATUS,PRESSURE,TEMPERATURE,OPERATOR
8/7/2022,FAC_003,West Johnfort,3736.59,normal,171.1165907,94.0856782,Chase Conway
8/7/2022,FAC_004,East Rhondaberg,4760.6,normal,137.4056808,76.61617175,Rachel Moore
8/7/2022,FAC_005,Sherylview,4187.17,normal,134.6270427,88.20065835,Patrick Chan
8/8/2022,FAC_001,New Sharonport,4830.07,normal,105.8955374,100.4340453,Allison Rivers
8/8/2022,FAC_002,Reynoldsmouth,3896.21,normal,176.9054526,62.53480605,Paige Martinez
8/8/2022,FAC_003,West Johnfort,4042.22,normal,156.7510735,93.79943755,Shawn Brown
8/8/2022,FAC_004,East Rhondaberg,3688.83,normal,106.4923021,89.92480905,Samuel Jackson
8/8/2022,FAC_005,Sherylview,4914.16,normal,120.3368648,105.3614017,Amy Page
8/9/2022,FAC_001,New Sharonport,4084.43,normal,181.7402875,102.8006479,Chad Stewart
8/9/2022,FAC_002,Reynoldsmouth,3672.45,normal,126.6047781,101.5667244,Julie Chapman
8/9/2022,FAC_003,West Johnfort,4771.76,normal,146.5999974,83.88755535,Andrea Williams
8/9/2022,FAC_004,East Rhondaberg,4287.94,normal,150.5521993,87.61787849,Jennifer Moss
8/9/2022,FAC_005,Sherylview,4007.52,normal,112.5152635,82.95316467,Scott Pace
8/10/2022,FAC_001,New Sharonport,4428.35,normal,117.8835585,79.39358189,Stephanie Carpenter
8/10/2022,FAC_002,Reynoldsmouth,4312.6,normal,162.718126,88.12338041,Kristi King
8/10/2022,FAC_003,West Johnfort,4370.81,normal,132.8384633,69.66060992,Ronald Gonzalez
8/10/2022,FAC_004,East Rhondaberg,4732.68,normal,153.605003,64.33609748,Jack Weber
8/10/2022,FAC_005,Sherylview,3535.98,normal,141.2648053,88.72045294,Carrie Walker
8/11/2022,FAC_001,New Sharonport,4113.84,normal,130.7145415,73.72682818,Anna Peterson
8/11/2022,FAC_002,Reynoldsmouth,4675.51,normal,145.7743083,80.15001274,Kayla Guerrero
8/11/2022,FAC_003,West Johnfort,4101.04,normal,182.8070195,96.34371246,Leslie Bell
8/11/2022,FAC_004,East Rhondaberg,3768.59,normal,150.9160042,79.09349011,Logan Hopkins
8/11/2022,FAC_005,Sherylview,4144.16,normal,151.7083131,74.54557394,Jennifer Patterson
8/12/2022,FAC_001,New Sharonport,4764.18,normal,153.2113282,60.50984999,Francisco Cobb
8/12/2022,FAC_002,Reynoldsmouth,4254.56,normal,162.1902223,78.73161164,Becky Bryan
8/12/2022,FAC_003,West Johnfort,4936.79,normal,153.8718001,82.7970607,Tyler Smith
8/12/2022,FAC_004,East Rhondaberg,3721.45,normal,149.3100747,97.0950977,Matthew Collins
8/12/2022,FAC_005,Sherylview,4562.24,normal,156.2966294,86.83098017,Paula Norris
8/13/2022,FAC_001,New Sharonport,4783.07,normal,140.841355,76.10014165,Crystal Reyes
8/13/2022,FAC_002,Reynoldsmouth,3969.98,normal,203.902561,109.425355,Todd Henderson
8/13/2022,FAC_003,West Johnfort,4284.76,normal,160.375192,85.06526694,Dennis Peters
8/13/2022,FAC_004,East Rhondaberg,3866.69,normal,171.171064,81.62252763,Brian Love
8/13/2022,FAC_005,Sherylview,4396.65,normal,145.3465522,99.90878976,Michael Gray
8/14/2022,FAC_001,New Sharonport,4372.34,normal,163.1935977,84.06805133,Debra Wiggins
8/14/2022,FAC_002,Reynoldsmouth,3814.58,normal,160.5009851,73.19070262,Sandra Estes
8/14/2022,FAC_003,West Johnfort,3134.3,normal,175.0680359,98.14103308,Stephanie Yang
8/14/2022,FAC_004,East Rhondaberg,4822.07,normal,106.4798339,90.93702768,Denise Allen
8/14/2022,FAC_005,Sherylview,4505.9,normal,142.5757693,99.44268566,Melanie Sandoval
8/15/2022,FAC_001,New Sharonport,3993.69,normal,168.8309113,86.44509092,Douglas James
8/15/2022,FAC_002,Reynoldsmouth,4644.7,normal,158.1541265,80.26622803,Brenda Rosario
8/15/2022,FAC_003,West Johnfort,5948.77,normal,176.4547637,75.48603753,Jennifer Graham
8/15/2022,FAC_004,East Rhondaberg,3528.54,normal,125.5527803,85.28853472,Manuel Lee II
8/15/2022,FAC_005,Sherylview,4054.45,normal,125.6631804,88.23118602,Corey Vega
8/16/2022,FAC_001,New Sharonport,984.26,equipment_failure,128.1380944,81.78574227,Philip Hernandez
8/16/2022,FAC_002,Reynoldsmouth,3567.7,normal,120.2312649,76.33564855,Paul Ponce
8/16/2022,FAC_003,West Johnfort,2527.5,equipment_failure,150.3912173,93.58567131,Roy Carter
8/16/2022,FAC_004,East Rhondaberg,4205.29,normal,119.2972927,86.31356396,John Harris
8/16/2022,FAC_005,Sherylview,4308.65,normal,186.518772,77.63717221,Edward Rivera
8/17/2022,FAC_001,New Sharonport,5243.86,normal,162.3166372,86.47101055,Michael Edwards
8/17/2022,FAC_002,Reynoldsmouth,4103.6,normal,143.6431453,74.80525762,Gina Reyes
8/17/2022,FAC_003,West Johnfort,4077.77,normal,175.5546159,87.65677145,Devon Alvarado
8/17/2022,FAC_004,East Rhondaberg,4487.85,normal,163.1152706,83.05236424,Greg Johnson
8/17/2022,FAC_005,Sherylview,3932.74,normal,129.7883108,79.01153768,Megan Johnson
8/18/2022,FAC_001,New Sharonport,4471.09,normal,124.0494705,99.8228883,Tony Johnson
8/18/2022,FAC_002,Reynoldsmouth,4134.2,normal,154.4899299,85.4406512,Karen Parker
8/18/2022,FAC_003,West Johnfort,4688.8,normal,164.9692213,87.1438625,Nicole Lee
8/18/2022,FAC_004,East Rhondaberg,3842.53,normal,149.5098565,81.56525735,James Marsh
8/18/2022,FAC_005,Sherylview,3790.94,normal,142.5556198,85.20544819,Dennis Scott
8/19/2022,FAC_001,New Sharonport,3769.5,normal,142.2783095,76.1183057,Michael Mcclain
8/19/2022,FAC_002,Reynoldsmouth,4862.28,normal,112.384015,90.15465666,Christopher May
8/19/2022,FAC_003,West Johnfort,3715.94,normal,142.9257807,76.17454292,Jacqueline Hill
8/19/2022,FAC_004,East Rhondaberg,4853.39,normal,177.7062751,87.59950296,Kurt Miller
8/19/2022,FAC_005,Sherylview,3617.65,normal,111.6842273,85.55477602,Cynthia Webster
8/20/2022,FAC_001,New Sharonport,4845.21,normal,110.3038539,92.35338198,Dakota Richardson
8/20/2022,FAC_002,Reynoldsmouth,4373.55,normal,142.3880359,82.01084202,Brenda Mercado
8/20/2022,FAC_003,West Johnfort,4269.39,normal,165.3442246,81.29988385,Michelle Choi
8/20/2022,FAC_004,East Rhondaberg,4529.91,normal,122.7636923,69.02800307,Jeffery Johnson
8/20/2022,FAC_005,Sherylview,5167.34,normal,131.3435911,79.75034889,Chris Holder
8/21/2022,FAC_001,New Sharonport,3972.56,normal,121.0454191,84.55856928,Laura Mckinney
8/21/2022,FAC_002,Reynoldsmouth,4046.47,normal,129.9378146,91.3715216,Alexander Young
8/21/2022,FAC_003,West Johnfort,4113.02,normal,156.4123975,73.05764032,Paul Townsend
8/21/2022,FAC_004,East Rhondaberg,3598.37,normal,168.0497612,89.48446406,Vicki May
8/21/2022,FAC_005,Sherylview,4384.64,normal,170.2203595,77.23710987,Charles Sosa
8/22/2022,FAC_001,New Sharonport,3707.51,normal,167.3089391,78.16516091,Kevin Reese
8/22/2022,FAC_002,Reynoldsmouth,3823.67,normal,118.3691023,96.79922659,Joseph Haynes
8/22/2022,FAC_003,West Johnfort,4368.75,normal,130.8822834,82.24150322,Sherri Jimenez
8/22/2022,FAC_004,East Rhondaberg,4419.2,normal,154.514431,91.14450393,James Moore
8/22/2022,FAC_005,Sherylview,3853.51,normal,139.3460486,83.0988936,Tiffany Clark
8/23/2022,FAC_001,New Sharonport,4071.21,normal,184.7896075,80.20201317,Robin Yates
8/23/2022,FAC_002,Reynoldsmouth,4526.16,normal,160.3546534,95.89964889,Sara Parrish
8/23/2022,FAC_003,West Johnfort,4212.61,normal,158.4470341,91.64333713,Robert Molina
8/23/2022,FAC_004,East Rhondaberg,4058.95,normal,137.9289924,88.51804142,Emily Cortez
8/23/2022,FAC_005,Sherylview,3974.79,normal,125.6739161,75.94957225,Katherine Brown
8/24/2022,FAC_001,New Sharonport,3987.79,normal,148.37763,91.23759698,James Smith
8/24/2022,FAC_002,Reynoldsmouth,3996.39,normal,122.0235324,98.05847263,Derrick Anderson
8/24/2022,FAC_003,West Johnfort,4129.51,normal,174.0587599,87.64865411,Michael Perry
8/24/2022,FAC_004,East Rhondaberg,4390.15,normal,163.1293226,87.85192188,Pamela Jones
8/24/2022,FAC_005,Sherylview,4770.4,normal,162.7152723,95.14264033,James Myers
8/25/2022,FAC_001,New Sharonport,4181.19,normal,149.8426434,90.16408259,Dr. Johnny Harris
8/25/2022,FAC_002,Reynoldsmouth,4237.07,normal,160.2010047,91.07252255,Cory Parker
8/25/2022,FAC_003,West Johnfort,4093.86,normal,138.5962914,91.31059488,Karen Mathis
8/25/2022,FAC_004,East Rhondaberg,3345.34,normal,156.491065,91.54375898,Dana Underwood
8/25/2022,FAC_005,Sherylview,4331.84,normal,173.7389393,89.12880233,Tammy Meadows
8/26/2022,FAC_001,New Sharonport,3944.61,normal,177.3225795,79.17767049,Richard Frazier
8/26/2022,FAC_002,Reynoldsmouth,3835.81,normal,162.717049,88.97079132,Tommy Gregory
8/26/2022,FAC_003,West Johnfort,4282.34,normal,110.3749773,82.15005087,Tiffany Armstrong
8/26/2022,FAC_004,East Rhondaberg,3898.88,normal,181.0280479,89.37589633,Robert Leach
8/26/2022,FAC_005,Sherylview,2069.58,weather,110.7449465,86.48986748,Teresa Jones
8/27/2022,FAC_001,New Sharonport,4414.22,normal,153.7978193,78.01494839,Cindy Wong
8/27/2022,FAC_002,Reynoldsmouth,4798.56,normal,152.0841456,84.7723412,William Brandt
8/27/2022,FAC_003,West Johnfort,3889.56,normal,160.7907116,76.49484181,Sierra Valdez
8/27/2022,FAC_004,East Rhondaberg,3459.14,normal,147.5187418,86.7072377,Charlene Harper
8/27/2022,FAC_005,Sherylview,3464.91,normal,148.3775714,76.47771163,Laura Berger
8/28/2022,FAC_001,New Sharonport,4120.79,normal,134.9184592,91.57202396,Hailey May
8/28/2022,FAC_002,Reynoldsmouth,3646.2,normal,124.6010681,93.13413678,Anthony Fischer
8/28/2022,FAC_003,West Johnfort,4268.31,normal,159.875558,79.38590598,Michael Key
8/28/2022,FAC_004,East Rhondaberg,5214.07,normal,149.1436362,82.14063698,Alejandro Saunders
8/28/2022,FAC_005,Sherylview,4051.01,normal,151.8337637,86.71378783,David Gutierrez
8/29/2022,FAC_001,New Sharonport,4451.21,normal,118.5548897,77.42939344,Julie Reilly
8/29/2022,FAC_002,Reynoldsmouth,4240.12,normal,159.3372684,79.75314432,Alexis Marks DVM
8/29/2022,FAC_003,West Johnfort,3948.25,normal,170.3040452,86.18407624,Jared Compton
8/29/2022,FAC_004,East Rhondaberg,3477.14,normal,156.5737451,91.9747853,Billy Patrick
8/29/2022,FAC_005,Sherylview,4409.16,normal,169.6138398,93.12879531,Jeffrey Bautista
8/30/2022,FAC_001,New Sharonport,3014.12,normal,146.1902234,73.80179986,Darren Wolfe
8/30/2022,FAC_002,Reynoldsmouth,3732.93,normal,138.8630124,70.96555517,Rebecca Martinez
8/30/2022,FAC_003,West Johnfort,4007.84,normal,168.7989866,84.86835824,Jason Montoya
8/30/2022,FAC_004,East Rhondaberg,4629.28,normal,156.2075825,88.69276708,Paula Gregory
8/30/2022,FAC_005,Sherylview,4506.35,normal,152.2530705,76.43541641,Joanna Contreras
8/31/2022,FAC_001,New Sharonport,4751.74,normal,163.4533035,80.0079264,Travis Martinez
8/31/2022,FAC_002,Reynoldsmouth,3354.09,normal,156.226354,88.24637131,Jennifer Nguyen
8/31/2022,FAC_003,West Johnfort,3920.27,normal,173.2266157,75.47032285,Zachary Ford
8/31/2022,FAC_004,East Rhondaberg,1661.63,weather,135.2062561,93.0314254,Sara James
8/31/2022,FAC_005,Sherylview,3579.35,normal,186.6482484,102.7402033,Tracy Archer
9/1/2022,FAC_001,New Sharonport,3940.57,normal,140.8862045,88.98898746,Sandra Jenkins
9/1/2022,FAC_002,Reynoldsmouth,4612.29,normal,153.3154405,67.56867857,Stephanie Gross
9/1/2022,FAC_003,West Johnfort,3663.5,normal,153.4128924,87.30060604,Matthew Carroll
9/1/2022,FAC_004,East Rhondaberg,4250.1,normal,157.4091739,85.79784173,Michael Reed
9/1/2022,FAC_005,Sherylview,4253.85,normal,153.8223476,92.54817694,Regina Terry
9/2/2022,FAC_001,New Sharonport,4306.03,normal,140.4059178,86.73638743,Brandon Jones
9/2/2022,FAC_002,Reynoldsmouth,3959.3,normal,150.4285104,63.99593547,Thomas Willis
9/2/2022,FAC_003,West Johnfort,3964.58,normal,156.4718647,66.98115028,Zachary Brewer
9/2/2022,FAC_004,East Rhondaberg,4298.38,normal,162.0995929,94.66824808,Mallory Robinson
9/2/2022,FAC_005,Sherylview,4568.79,normal,132.814274,91.2618614,Matthew Gallagher
9/3/2022,FAC_001,New Sharonport,3450.72,normal,154.4138377,97.97689988,Andrea Brown
9/3/2022,FAC_002,Reynoldsmouth,3705.84,normal,195.3931207,100.94275,Dustin Zavala
9/3/2022,FAC_003,West Johnfort,3451.04,normal,175.5304677,82.86290035,Tamara Wilson
9/3/2022,FAC_004,East Rhondaberg,4479.91,normal,156.7307534,90.64339481,Michael Lewis
9/3/2022,FAC_005,Sherylview,3894.85,normal,141.0479286,77.6989007,Kimberly Jones
9/4/2022,FAC_001,New Sharonport,3823.39,normal,135.9677061,90.54612427,Amy Hanna
9/4/2022,FAC_002,Reynoldsmouth,4075.04,normal,172.1182588,69.88977243,Valerie Thompson
9/4/2022,FAC_003,West Johnfort,4079.57,normal,137.4090341,82.74586715,Brenda Marshall
9/4/2022,FAC_004,East Rhondaberg,3714.92,normal,161.2322953,79.56587166,Benjamin Patterson MD
9/4/2022,FAC_005,Sherylview,4050.1,normal,172.2563019,89.12542509,Robert Morrison
9/5/2022,FAC_001,New Sharonport,4714.59,normal,131.6258935,70.52557408,Amber Butler
9/5/2022,FAC_002,Reynoldsmouth,3977.95,normal,147.2399201,105.240498,Antonio Cook
9/5/2022,FAC_003,West Johnfort,4174.37,normal,177.2671297,96.19726328,Scott Brewer
9/5/2022,FAC_004,East Rhondaberg,4378.58,normal,137.7979081,90.21471445,Richard Garcia
9/5/2022,FAC_005,Sherylview,4081.89,normal,142.3265555,74.88916508,Terri Green
9/6/2022,FAC_001,New Sharonport,3374.78,normal,148.97899,82.34446242,Lisa Wheeler
9/6/2022,FAC_002,Reynoldsmouth,4674.37,normal,120.0272601,77.57959598,Sherry Rodriguez
9/6/2022,FAC_003,West Johnfort,4410.98,normal,187.2731542,76.04476417,Amber Gonzales
9/6/2022,FAC_004,East Rhondaberg,4156.32,normal,150.980199,81.38804619,Laura Wright
9/6/2022,FAC_005,Sherylview,4682.56,normal,124.1076757,93.92021846,Jeffrey Thomas
9/7/2022,FAC_001,New Sharonport,4707.94,normal,158.6866983,78.34898752,Rodney Burnett
9/7/2022,FAC_002,Reynoldsmouth,4970.75,normal,130.7176573,84.02862205,Terry Campbell
9/7/2022,FAC_003,West Johnfort,4044.89,normal,178.6891127,78.48703703,Nicholas Grimes
9/7/2022,FAC_004,East Rhondaberg,4102.31,normal,131.1045436,104.1674223,Karen Camacho
9/7/2022,FAC_005,Sherylview,4378.41,normal,135.2342716,104.0541996,Shawn Russell
9/8/2022,FAC_001,New Sharonport,4684.15,normal,167.9616356,86.27441127,Charles Wilson
9/8/2022,FAC_002,Reynoldsmouth,3955.7,normal,148.6161808,77.20077534,Kim Oneal
9/8/2022,FAC_003,West Johnfort,4144.28,normal,162.9318799,80.82309538,James Kent
9/8/2022,FAC_004,East Rhondaberg,4803.15,normal,140.1753365,80.50821836,Todd Reese
9/8/2022,FAC_005,Sherylview,2933.91,weather,140.549462,91.38493168,Caitlin Conley
9/9/2022,FAC_001,New Sharonport,4341.52,normal,168.9902533,72.24553541,Mrs. Vanessa Montgomery
9/9/2022,FAC_002,Reynoldsmouth,4010.24,normal,147.5664613,77.3079692,Ryan King
9/9/2022,FAC_003,West Johnfort,4052.62,normal,155.6675,80.69728653,Amanda Richards
9/9/2022,FAC_004,East Rhondaberg,3880.01,normal,174.755547,90.23806648,Eric Andersen
9/9/2022,FAC_005,Sherylview,3447.45,normal,179.220257,73.44631657,Tony Leonard
9/10/2022,FAC_001,New Sharonport,3631.82,normal,138.477629,103.9343122,Matthew Rodgers
9/10/2022,FAC_002,Reynoldsmouth,4888.9,normal,150.0228994,106.288833,Guy Perry
9/10/2022,FAC_003,West Johnfort,3915.89,normal,99.59285153,82.53178469,Crystal Nolan
9/10/2022,FAC_004,East Rhondaberg,4513.2,normal,151.589086,94.00683159,Mrs. Carol Brooks
9/10/2022,FAC_005,Sherylview,3332.01,normal,139.0456895,81.42335552,Ashley Ellis
9/11/2022,FAC_001,New Sharonport,3505.28,normal,158.0552269,94.09907433,Tara Love
9/11/2022,FAC_002,Reynoldsmouth,3721.68,normal,187.0004185,91.81697021,Teresa Rich
9/11/2022,FAC_003,West Johnfort,3957.19,normal,145.2348474,98.26337814,Austin Burke
9/11/2022,FAC_004,East Rhondaberg,3325.25,normal,158.6076847,83.3576893,William Johnson
9/11/2022,FAC_005,Sherylview,3895.47,normal,133.999121,103.0223616,Derek Austin
9/12/2022,FAC_001,New Sharonport,4620.38,normal,167.9272817,99.50406929,Holly Alvarado
9/12/2022,FAC_002,Reynoldsmouth,4054.68,normal,140.1210626,87.73235781,Edward Ball
9/12/2022,FAC_003,West Johnfort,4319.38,normal,119.0266541,83.42211765,Kenneth Garza
9/12/2022,FAC_004,East Rhondaberg,4281.3,normal,164.5488906,78.70710304,Alexander Sutton
9/12/2022,FAC_005,Sherylview,3948.13,normal,155.8772883,82.48781909,Scott Thompson
9/13/2022,FAC_001,New Sharonport,3947.25,normal,117.3174189,81.70325329,Brittany Hall
9/13/2022,FAC_002,Reynoldsmouth,3911.49,normal,168.7966673,67.57877366,Joseph Hudson
9/13/2022,FAC_003,West Johnfort,3963.36,normal,149.0502631,79.7318553,Nicholas Johnson
9/13/2022,FAC_004,East Rhondaberg,3538.19,normal,156.9062172,89.50309271,John Miller
9/13/2022,FAC_005,Sherylview,3360.54,normal,130.2641489,87.14135354,Linda Malone
9/14/2022,FAC_001,New Sharonport,4186.99,normal,174.770768,77.72851609,Richard Hall
9/14/2022,FAC_002,Reynoldsmouth,3613.52,normal,157.5939342,78.23617473,Jennifer Dennis
9/14/2022,FAC_003,West Johnfort,4649.01,normal,158.3625983,76.75570721,Richard Jordan
9/14/2022,FAC_004,East Rhondaberg,3765.25,normal,162.4724292,88.33954389,Mark West
9/14/2022,FAC_005,Sherylview,2728.8,maintenance,111.2345201,85.18335276,Victoria Mcdonald
9/15/2022,FAC_001,New Sharonport,4022.26,normal,175.4531795,67.54019735,William Carter
9/15/2022,FAC_002,Reynoldsmouth,4498.35,normal,176.9542966,82.35226145,Monique Fisher
9/15/2022,FAC_003,West Johnfort,4697.62,normal,125.6514474,84.97419303,Scott Paul
9/15/2022,FAC_004,East Rhondaberg,3640.63,normal,177.3675506,71.09623828,Edward Bates
9/15/2022,FAC_005,Sherylview,4400.82,normal,148.4887931,88.27900863,Renee Wood
9/16/2022,FAC_001,New Sharonport,3901.44,normal,145.5607439,74.93726412,Amanda Vargas
9/16/2022,FAC_002,Reynoldsmouth,4426.3,normal,125.4348566,98.02906691,Ashley Underwood
9/16/2022,FAC_003,West Johnfort,4189.69,normal,117.5289448,73.92252021,Matthew Savage
9/16/2022,FAC_004,East Rhondaberg,3976.14,normal,176.1594141,91.45663795,Matthew Harris
9/16/2022,FAC_005,Sherylview,4592.22,normal,130.08022,69.6963008,Amy Marshall
9/17/2022,FAC_001,New Sharonport,3506.32,normal,141.0973201,90.98543719,Deborah King
9/17/2022,FAC_002,Reynoldsmouth,4282.89,normal,181.7004715,83.23827839,Patricia Martinez
9/17/2022,FAC_003,West Johnfort,3348.64,normal,151.4674219,85.41848022,Rhonda Stanley
9/17/2022,FAC_004,East Rhondaberg,3142.83,normal,116.5904712,86.40796486,Brenda Neal
9/17/2022,FAC_005,Sherylview,4263.39,normal,146.648477,74.54057167,Geoffrey Cross
9/18/2022,FAC_001,New Sharonport,3974.09,normal,149.2008418,86.09074319,Casey Gibbs
9/18/2022,FAC_002,Reynoldsmouth,4294.82,normal,130.80718,100.1671642,Jamie Dunn
9/18/2022,FAC_003,West Johnfort,4316.12,normal,156.8450327,80.25826584,Robert Nichols
9/18/2022,FAC_004,East Rhondaberg,3805.39,normal,156.1810675,80.79109776,Kimberly Freeman
9/18/2022,FAC_005,Sherylview,4451.61,normal,154.165874,91.36736784,Christopher Cohen
9/19/2022,FAC_001,New Sharonport,3932.24,normal,188.4712809,99.51955081,Manuel Romero
9/19/2022,FAC_002,Reynoldsmouth,4623.94,normal,149.4640093,70.87283621,Carrie Brown
9/19/2022,FAC_003,West Johnfort,4325.73,normal,150.8072119,91.39663573,Suzanne Perez
9/19/2022,FAC_004,East Rhondaberg,3797.92,normal,154.6086606,79.21288372,William Gilbert
9/19/2022,FAC_005,Sherylview,3831.41,normal,157.1361665,74.91671998,Sarah Richardson
9/20/2022,FAC_001,New Sharonport,3966.84,normal,157.2410019,89.63874775,Ryan Johnson
9/20/2022,FAC_002,Reynoldsmouth,4024.87,normal,139.8582842,104.2635493,Kyle White
9/20/2022,FAC_003,West Johnfort,4440.41,normal,154.4671681,88.37752304,Martin Powell
9/20/2022,FAC_004,East Rhondaberg,4502.03,normal,121.0736334,63.27559906,Debra Clayton
9/20/2022,FAC_005,Sherylview,3266.81,normal,152.9893615,91.35964597,Kerri Dalton
9/21/2022,FAC_001,New Sharonport,4568.86,normal,138.2820337,77.15970695,Sarah Sims
9/21/2022,FAC_002,Reynoldsmouth,4835.62,normal,139.0125328,81.77251452,Dawn Harrison
9/21/2022,FAC_003,West Johnfort,3879.31,normal,127.3748899,99.62341624,Sharon Wolfe
9/21/2022,FAC_004,East Rhondaberg,3654.23,normal,138.743136,101.1388483,Amanda Smith
9/21/2022,FAC_005,Sherylview,3470.61,normal,170.2149494,83.54628708,Deanna Hurst
9/22/2022,FAC_001,New Sharonport,3782.19,normal,137.0620702,83.09948263,Bethany Schmidt
9/22/2022,FAC_002,Reynoldsmouth,3817.28,normal,108.9798777,107.7808999,Bonnie Mcknight
9/22/2022,FAC_003,West Johnfort,5082.12,normal,145.184712,75.35089395,Allison Ryan
9/22/2022,FAC_004,East Rhondaberg,4687.71,normal,166.4679133,76.24031553,Mary Bailey
9/22/2022,FAC_005,Sherylview,4342.18,normal,172.3966318,85.52674167,Jack Torres
9/23/2022,FAC_001,New Sharonport,3736.88,normal,146.4722986,93.54568657,Brittany Ward
9/23/2022,FAC_002,Reynoldsmouth,3662.87,normal,160.6423425,88.38021479,Leslie Levy
9/23/2022,FAC_003,West Johnfort,1136.58,equipment_failure,160.5244217,90.43316176,Carlos Gutierrez
9/23/2022,FAC_004,East Rhondaberg,3593.65,normal,157.8672368,71.8290849,Amanda Pena
9/23/2022,FAC_005,Sherylview,4239.05,normal,158.3152308,80.5219797,Tammie Alvarez
9/24/2022,FAC_001,New Sharonport,4126.43,normal,151.791826,97.40013133,Paige Hayes
9/24/2022,FAC_002,Reynoldsmouth,4706.79,normal,118.5479856,93.55745399,Julia Schneider
9/24/2022,FAC_003,West Johnfort,4192.79,normal,120.8546769,93.7278277,Jeffrey Reynolds
9/24/2022,FAC_004,East Rhondaberg,3446.85,normal,138.8826886,82.28338622,Melvin Willis
